Lat,Long,Street,Dummy1,PriceSEK,PriceSQM,Dummy2
0.0,0.0,SIGURD RINGS GATA 12:ASPUDDEN:STOCKHOLM:Sweden,SLUTPRISSEK,3550000,65741,KR/M2
0.0,0.0,SANKT ERIKSGATAN 120:STOCKHOLM:52 M2   2 RUM:Sweden,SLUTPRISSEK,3960000,76154,KR/M2
0.0,0.0,BASTADSVAGEN 4:HAMMARBYHOJDEN/BJORKHAGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,58929,KR/M2
0.0,0.0,FINN MALMGRENS VAG 35:HAMMARBYHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,3280000,61887,KR/M2
0.0,0.0,JAKOBSDALSVAGEN 14:ASPUDDEN:STOCKHOLM:Sweden,SLUTPRISSEK,6150000,62121,KR/M2
0.0,0.0,SOCKENVAGEN 476:ENSKEDE:STOCKHOLM:Sweden,SLUTPRISSEK,2620000,53469,KR/M2
0.0,0.0,ALPVAGEN 1:BROMMA-MARIEHALL:STOCKHOLM:Sweden,SLUTPRISSEK,2050000,85417,KR/M2
0.0,0.0,STENKVISTAVAGEN 9:HOGDALEN:STOCKHOLM:Sweden,SLUTPRISSEK,1975000,56429,KR/M2
0.0,0.0,FYRSKEPPSVAGEN 39:KARRTORP:STOCKHOLM:Sweden,SLUTPRISSEK,2300000,57500,KR/M2
0.0,0.0,HEKLAGATAN 81A:KISTAHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,1695000,53981,KR/M2
0.0,0.0,RALAMBSVAGEN 69: RALAMBSVAGEN 69:KUNGSHOLMEN-FREDHALL:Sweden,SLUTPRISSEK,2850000,105556,KR/M2
0.0,0.0,TRANEBERGSPLAN 8B - 3TR:BROMMA-TRANEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2870000,71750,KR/M2
0.0,0.0,LILJEHOLMSTORGET 92:LILJEHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,4045000,76321,KR/M2
0.0,0.0,PILVINGEGATAN 38B:SKARPNACK:STOCKHOLM:Sweden,SLUTPRISSEK,2385000,35865,KR/M2
0.0,0.0,YSTADSVAGEN 85:HAMMARBYHOJDEN/BJORKHAGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3010000,57885,KR/M2
0.0,0.0,FOLKUNGAGATAN 76A: GARDSHUS:KATARINA/SOFIA:Sweden,SLUTPRISSEK,3500000,94595,KR/M2
0.0,0.0,FAGELHUNDSGATAN 16: FAGELHUNDSGATAN 16:NORRADJURGARDSSTADEN:Sweden,SLUTPRISSEK,4400000,70968,KR/M2
0.0,0.0,TERRANGVAGEN 55:VASTERTORP:STOCKHOLM:Sweden,SLUTPRISSEK,2750000,50000,KR/M2
0.0,0.0,STRALGATAN 12:LILLAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3400000,79070,KR/M2
0.0,0.0,PASTELLVAGEN 8:GLOBEN-BLASUT:STOCKHOLM:Sweden,SLUTPRISSEK,2825000,64205,KR/M2
0.0,0.0,TROLLESUNDSVAGEN 139:HOGDALEN:STOCKHOLM:Sweden,SLUTPRISSEK,1900000,61290,KR/M2
0.0,0.0,ADA NILSSONS GATA 3: ADA NILSSONS GATA 3:FRUANGEN/HAGERSTEN:Sweden,SLUTPRISSEK,3100000,49206,KR/M2
0.0,0.0,TYSKA BOTTENS VAG 33:BROMMA/NOCKEBYHOV:STOCKHOLM:Sweden,SLUTPRISSEK,2030000,81200,KR/M2
0.0,0.0,SVENSKA MAKLARHUSET BROMMA: SJOKVARNSBACKEN 6:133 M2   4 RUM:Sweden,SLUTPRISSEK,10750000,80827,KR/M2
0.0,0.0,BONDEGATAN 7:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,7470000,102329,KR/M2
0.0,0.0,KINNEKULLEVAGEN 26:TRANEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2580000,67895,KR/M2
0.0,0.0,GALLEHUSGRAND 3: GALLEHUSGRAND 3:KISTA-ARVINGE:Sweden,SLUTPRISSEK,1750000,33333,KR/M2
0.0,0.0,LABRADORGATAN 26: LABRADORGATAN 26:NORRADJURGARDSSTADEN:Sweden,SLUTPRISSEK,7695000,86461,KR/M2
0.0,0.0,FRODINGSVAGEN 6: FRODINGSVAGEN 6:KUNGSHOLMEN/FREDHALL:Sweden,SLUTPRISSEK,3600000,67925,KR/M2
0.0,0.0,BESMANSVAGEN 18:ABRAHAMSBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2610000,63659,KR/M2
0.0,0.0,GARAGEVAGEN 26:BLASUT:STOCKHOLM:Sweden,SLUTPRISSEK,3660000,60496,KR/M2
0.0,0.0,JAKOBSDALSVAGEN 18:ASPUDDEN/ORNSBERG:STOCKHOLM:Sweden,SLUTPRISSEK,6452000,56596,KR/M2
0.0,0.0,VINGARDSGATAN 5:LILJEHOLMSKAJEN:STOCKHOLM:Sweden,SLUTPRISSEK,5250000,71918,KR/M2
0.0,0.0,YSTADSVAGEN 67:STOCKHOLM:63 M2   3 RUM:Sweden,SLUTPRISSEK,2960000,46984,KR/M2
0.0,0.0,RALAMBSVAGEN 50:KUNGSHOLMEN-FREDHALL:STOCKHOLM:Sweden,SLUTPRISSEK,3250000,74713,KR/M2
0.0,0.0,NYTORGSGATAN 15:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,2920000,81111,KR/M2
0.0,0.0,RADMANSGATAN 37:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,2850000,105556,KR/M2
0.0,0.0,VANTORSVAGEN 274:HAGERSTEN/FRUANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3680000,51831,KR/M2
0.0,0.0,JAMTLANDSGATAN 107: JAMTLANDSGATAN 107:VALLINGBYPARKSTAD-RACKSTA:Sweden,SLUTPRISSEK,2700000,40909,KR/M2
0.0,0.0,ANGSTROMSGATAN 9:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,8650000,94022,KR/M2
0.0,0.0,HOLBERGSGATAN 48:BROMMABLACKEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2515000,46574,KR/M2
0.0,0.0,KUNGSHOLMSGATAN 11 3TR:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,6900000,72632,KR/M2
0.0,0.0,HARPLINGEGRAND 96: HARPLINGEGRAND 96:OSTBERGA-ALVSJO:Sweden,SLUTPRISSEK,2250000,39474,KR/M2
0.0,0.0,STOPVAGEN 91:BROMMA-AKESLUND:STOCKHOLM:Sweden,SLUTPRISSEK,2810000,59787,KR/M2
0.0,0.0,KLADESVAGEN 42:STOCKHOLM-BROMMA:STOCKHOLM:Sweden,SLUTPRISSEK,2730000,63488,KR/M2
0.0,0.0,ESSINGE BROGATA 12:KUNGSHOLMEN-LILLAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2600000,75362,KR/M2
0.0,0.0,HARPSUNDSVAGEN 63:HOGDALEN:STOCKHOLM:Sweden,SLUTPRISSEK,2400000,42105,KR/M2
0.0,0.0,SJOVIKSVAGEN 128:LILJEHOLMSKAJEN:STOCKHOLM:Sweden,SLUTPRISSEK,4750000,57229,KR/M2
0.0,0.0,BERGSUNDSGATAN 7:SODERMALM/HORNSTULL:STOCKHOLM:Sweden,SLUTPRISSEK,2550000,115909,KR/M2
0.0,0.0,SKONTORPSVAGEN 124:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2480000,58353,KR/M2
0.0,0.0,TORSGATAN 50:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3320000,103750,KR/M2
0.0,0.0,FYRVERKARBACKEN 23:KUNGSHOLMEN/ESSINGEOARNA:STOCKHOLM:Sweden,SLUTPRISSEK,3000000,69767,KR/M2
0.0,0.0,KOTKAGATAN 11:AKALLA:STOCKHOLM:Sweden,SLUTPRISSEK,1750000,23973,KR/M2
0.0,0.0,MARKVARDSGATAN 9: MARKVARDSGATAN 9:VASASTAN:Sweden,SLUTPRISSEK,3960000,103125,KR/M2
0.0,0.0,TRANEBERGSVAGEN 54:BROMMA:STOCKHOLM:Sweden,SLUTPRISSEK,3330000,62830,KR/M2
0.0,0.0,FINN MALMGRENS VAG 65:HAMMARBYHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,4100000,58571,KR/M2
0.0,0.0,GAMLA SODERTALJEVAGEN 8: GAMLA SODERTALJEVAGEN 8:FRUANGEN-HAGERSTEN:Sweden,SLUTPRISSEK,2650000,66250,KR/M2
0.0,0.0,FOLKUNGAGATAN 128-130:SODERMALMSOFO:STOCKHOLM:Sweden,SLUTPRISSEK,5250000,84677,KR/M2
0.0,0.0,NINA EINHORNS GATA 8:HAGASTADEN:STOCKHOLM:Sweden,SLUTPRISSEK,5220000,75652,KR/M2
0.0,0.0,HALLANDSGATAN 50A:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3595000,92179,KR/M2
0.0,0.0,TAVASTGATAN 31:SODERMALMMARIABERGET:STOCKHOLM:Sweden,SLUTPRISSEK,3000000,120000,KR/M2
0.0,0.0,APRIKOSGATAN 27:HASSELBYSTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,36986,KR/M2
0.0,0.0,BATHOLMSBACKEN 23:VARBERG:STOCKHOLM:Sweden,SLUTPRISSEK,1895000,26690,KR/M2
0.0,0.0,KRISTINEBERGSVAGEN 6: KRISTINEBERGSVAGEN 6:KUNGSHOLMENTHORILDSPLAN:Sweden,SLUTPRISSEK,5300000,67949,KR/M2
0.0,0.0,TAVASTGATAN 29A:SODERMALM-MARIA:STOCKHOLM:Sweden,SLUTPRISSEK,2900000,131818,KR/M2
0.0,0.0,VASASTAN:STOCKHOLM:45 M2   2 RUM:Sweden,SLUTPRISSEK,5800000,128889,KR/M2
0.0,0.0,SJOBJORNSVAGEN 34: SJOBJORNSVAGEN 34:GRONDAL:Sweden,SLUTPRISSEK,3400000,58621,KR/M2
0.0,0.0,DALAGATAN 86 E:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3275000,88514,KR/M2
0.0,0.0,OSTGOTAGATAN 48 A:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,6950000,78090,KR/M2
0.0,0.0,BERGSLAGSVAGEN 76:AKESHOV:STOCKHOLM:Sweden,SLUTPRISSEK,3195000,49922,KR/M2
0.0,0.0,ISGRAND 5: ISGRAND 5:VASTERTORP:Sweden,SLUTPRISSEK,1970000,93810,KR/M2
0.0,0.0,LINDHAGENSGATAN 63:KUNGSHOLMEN/THORILDSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,3200000,74419,KR/M2
0.0,0.0,WITTSTOCKSGATAN 30:STOCKHOLM:STOCKHOLM:Sweden,SLUTPRISSEK,4000000,90909,KR/M2
0.0,0.0,ALVSJO STATIONSGATA 2A:STOCKHOLM:44 M2   2 RUM:Sweden,SLUTPRISSEK,2750000,62500,KR/M2
0.0,0.0,SALBYVAGEN 1:BANDHAGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2200000,36667,KR/M2
0.0,0.0,JAMTLANDSGATAN 107:VALLINGBYPARKSTAD-RACKSTA:STOCKHOLM:Sweden,SLUTPRISSEK,4135500,45445,KR/M2
0.0,0.0,BACKVAGEN 73: BACKVAGEN 73:TELEFONPLAN:Sweden,SLUTPRISSEK,3000000,67416,KR/M2
0.0,0.0,INDUSTRIGATAN 9:FRIDHEMSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,91667,KR/M2
0.0,0.0,SYSSLOMANSGATAN 22:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,5200000,83871,KR/M2
0.0,0.0,RACKSTA GARDSVAG 28:STOCKHOLM:40 M2   2 RUM:Sweden,SLUTPRISSEK,2100000,52500,KR/M2
0.0,0.0,RADMANSGATAN 75:STOCKHOLM-VASASTAN/NORRMALM:STOCKHOLM:Sweden,SLUTPRISSEK,5200000,92857,KR/M2
0.0,0.0,SANKT ERIKSPLAN 5: 4TR (7TR MOT ATLAS):VASASTAN:Sweden,SLUTPRISSEK,7600000,113433,KR/M2
0.0,0.0,SVEABORGSGATAN 15:KISTA:STOCKHOLM:Sweden,SLUTPRISSEK,1900000,26027,KR/M2
0.0,0.0,TORBJORN KLOCKARES GATA 4: TORBJORN KLOCKARES GATA 4:VASASTAN:Sweden,SLUTPRISSEK,4100000,89130,KR/M2
0.0,0.0,STENINGEVAGEN 3:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,4425000,64130,KR/M2
0.0,0.0,BIRKAGATAN 17:VASASTANBIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,94286,KR/M2
0.0,0.0,AGESTA BROVAG 62:FARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2000000,55556,KR/M2
0.0,0.0,BALLSTAVAGEN 54:BROMMA/ANNEDAL:STOCKHOLM:Sweden,SLUTPRISSEK,3800000,45783,KR/M2
0.0,0.0,NORRA AGNEGATAN 38: NORRA AGNEGATAN 38:KUNGSHOLMEN:Sweden,SLUTPRISSEK,4950000,85345,KR/M2
0.0,0.0,LUXGATAN 37: PLAN 5:LILLAESSINGEN:Sweden,SLUTPRISSEK,5200000,63030,KR/M2
0.0,0.0,GOTGATAN 100:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,4060000,62462,KR/M2
0.0,0.0,MARIEHAMNSGATAN 12:AKALLA:STOCKHOLM:Sweden,SLUTPRISSEK,1955000,24136,KR/M2
0.0,0.0,BECKOMBERGAVAGEN 217:STOCKHOLM:63 M2   2 RUM:Sweden,SLUTPRISSEK,2550000,40476,KR/M2
0.0,0.0,SKATTUNGSVAGEN 10:STOCKHOLM:55 M2   2 RUM:Sweden,SLUTPRISSEK,2350000,42727,KR/M2
0.0,0.0,JUNGFRUGATAN 24:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,7725000,86798,KR/M2
0.0,0.0,IBSENGATAN 76:BROMMABLACKEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,38028,KR/M2
0.0,0.0,SJOVIKSBACKEN 2:LILJEHOLMSKAJEN:STOCKHOLM:Sweden,SLUTPRISSEK,4495000,62867,KR/M2
0.0,0.0,BRANNKYRKAGATAN 77B: BRANNKYRKAGATAN 77B:SODERMALM:Sweden,SLUTPRISSEK,7570000,94037,KR/M2
0.0,0.0,BECKOMBERGAVAGEN 213:STOCKHOLM:69 M2   3 RUM:Sweden,SLUTPRISSEK,3820000,55362,KR/M2
0.0,0.0,NYBROGATAN 89:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,6200000,95385,KR/M2
0.0,0.0,PIPERSGATAN 27:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,9475000,86136,KR/M2
0.0,0.0,ORVAR ODDS VAG 6: ORVAR ODDS VAG 6:KUNGSHOLMEN:Sweden,SLUTPRISSEK,3000000,111111,KR/M2
0.0,0.0,ERIKSBERGSGATAN 1A:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,18500000,90244,KR/M2
0.0,0.0,LANGELANDSGATAN 24:KISTA:STOCKHOLM:Sweden,SLUTPRISSEK,2420000,31429,KR/M2
0.0,0.0,TURE NERMANS GRAND 2:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,5250000,111702,KR/M2
0.0,0.0,BAVERBACKSGRAND 70:RAGSVED:STOCKHOLM:Sweden,SLUTPRISSEK,2150000,23118,KR/M2
0.0,0.0,FRIDHEMSGATAN 60:KUNGSHOLMEN/FRIDHEMSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,4440099,79287,KR/M2
0.0,0.0,BJORNSONSGATAN 138:BROMMA-BLACKEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,3180000,44789,KR/M2
0.0,0.0,LESJOFORSGRAND 12:FARSTA/FARSTASTRAND/LARSBODA:STOCKHOLM:Sweden,SLUTPRISSEK,6425000
0.0,0.0,SJATTENOVEMBERVAGEN 209: SJATTENOVEMBERVAGEN 209:ALVSJO:Sweden,SLUTPRISSEK,5300000,42742,KR/M2
0.0,0.0,ELDSBERGAGRAND 39:OSTBERGA-ALVSJO:STOCKHOLM:Sweden,SLUTPRISSEK,2170000,26145,KR/M2
0.0,0.0,SANKT GORANSGATAN 72:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3900000,102632,KR/M2
0.0,0.0,TULEGATAN 32B: 2TR.:ANDEL I BOSTADSFORENING VASASTAN - SIBIRIEN:Sweden,SLUTPRISSEK,4700000,88679,KR/M2
0.0,0.0,KRUKMAKARGATAN 64: KRUKMAKARGATAN 64:HOGALID:Sweden,SLUTPRISSEK,5300000,86885,KR/M2
0.0,0.0,SUDDAGUMMANS GATA 10:BROMMA/ANNEDAL:STOCKHOLM:Sweden,SLUTPRISSEK,3650000,46203,KR/M2
0.0,0.0,LOGVAGEN 85:SPANGA:STOCKHOLM:Sweden,SLUTPRISSEK,1960000,34690,KR/M2
0.0,0.0,SKEPPARGATAN 73:NEDREGARDET:STOCKHOLM:Sweden,SLUTPRISSEK,4075000,81500,KR/M2
0.0,0.0,ERIK TEGELS VAG 35:SPANGA-BROMSTEN:STOCKHOLM:Sweden,SLUTPRISSEK,1960000,29474,KR/M2
0.0,0.0,SANDFJARDSGATAN 120:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2900000,38411,KR/M2
0.0,0.0,EKSHARADSGATAN 91: EKSHARADSGATAN 91:FARSTASTRAND:Sweden,SLUTPRISSEK,2160000,50233,KR/M2
0.0,0.0,RAGGATAN 12:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,3800000,88372,KR/M2
0.0,0.0,STAMGATAN 53:ALVSJO/GAMLAOSTBERGA:STOCKHOLM:Sweden,SLUTPRISSEK,1825000,49324,KR/M2
0.0,0.0,ROBERT ALMSTROMSGATAN 12:VASASTAN-BIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3760000,96410,KR/M2
0.0,0.0,SLATTAKRAGRAND 58:ALVSJO/OSTBERGAHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,2075000,29225,KR/M2
0.0,0.0,MARIA PRASTGARDSGATA 24:SODERMALM-MARIA:STOCKHOLM:Sweden,SLUTPRISSEK,3910000,105391,KR/M2
0.0,0.0,FOLKUNGAGATAN 67:STOCKHOLM:47 M2   2 RUM:Sweden,SLUTPRISSEK,4170000,88723,KR/M2
0.0,0.0,JOHANNESBERGSGATAN 3:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,2200000,91667,KR/M2
0.0,0.0,PRIMUSGATAN 50:LILLAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3350000,72826,KR/M2
0.0,0.0,BATTRINGSVAGEN 6: BATTRINGSVAGEN 6:VALLINGBYRACKSTA:Sweden,SLUTPRISSEK,1875000,27778,KR/M2
0.0,0.0,KVARNBACKSVAGEN 66: KVARNBACKSVAGEN 66:BROMMARIKSBY:Sweden,SLUTPRISSEK,2790000,44286,KR/M2
0.0,0.0,PER LINDESTROMS VAG 93A:HAMMARBYHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,3520000,57705,KR/M2
0.0,0.0,REPSLAGARGATAN 6:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3450000,76667,KR/M2
0.0,0.0,BROMMA/NOCKEBY:STOCKHOLM:96 M2   4 RUM:Sweden,SLUTPRISSEK,7600000
0.0,0.0,LUNDAGATAN 44 C: LUNDAGATAN 44 C:SODERMALM:Sweden,SLUTPRISSEK,4450000,83962,KR/M2
0.0,0.0,VINGARDSGATAN 44:LILJEHOLMSKAJEN:STOCKHOLM:Sweden,SLUTPRISSEK,3595000,72626,KR/M2
0.0,0.0,RINGVAGEN 155 - IN MOT GARD: RINGVAGEN 155 - IN MOT GARD:SODERMALM-KATARINA:Sweden,SLUTPRISSEK,2700000,100000,KR/M2
0.0,0.0,HEIMDALSGATAN 5:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,10700000,120225,KR/M2
0.0,0.0,KUNGSHOLMS STRAND 139:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3125000,84459,KR/M2
0.0,0.0,BECKOMBERGA ANGSVAG 47:BROMMA-BECKOMBERGA:STOCKHOLM:Sweden,SLUTPRISSEK,3650000,48026,KR/M2
0.0,0.0,HILDEBERGSVAGEN 4: HILDEBERGSVAGEN 4:LILJEHOLMSKAJEN/ARSTABERG:Sweden,SLUTPRISSEK,4500000,58824,KR/M2
0.0,0.0,BORENSVAGEN 7:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2510000,55778,KR/M2
0.0,0.0,DAGSVERKSVAGEN 197:SPANGASOLHEM:STOCKHOLM:Sweden,SLUTPRISSEK,2320000,32676,KR/M2
0.0,0.0,FYRVERKARBACKEN 36:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3325000,84177,KR/M2
0.0,0.0,NORRBACKAGATAN 54:VASASTANBIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3400000,87179,KR/M2
0.0,0.0,HOGALIDSGATAN 31:SODERMALMHOGALID:STOCKHOLM:Sweden,SLUTPRISSEK,2610000,100385,KR/M2
0.0,0.0,HARRY MARTINSONS GATA 11:KUNGSHOLMENHORNSBERGSSTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,6100000,72619,KR/M2
0.0,0.0,LINDHAGENSGATAN 65:KUNGSHOLMEN/THORILDSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,98182,KR/M2
0.0,0.0,SJOVIKSVAGEN 128:LILJEHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,2850000,73077,KR/M2
0.0,0.0,HOKMOSSEVAGEN 36: HOKMOSSEVAGEN 36:HOKMOSSEN:Sweden,SLUTPRISSEK,2260000,56500,KR/M2
0.0,0.0,VALUTAVAGEN 30:HAGERSTENSASEN/TELEFONPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,4060000,54865,KR/M2
0.0,0.0,FOLKUNGAGATAN 101:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,78571,KR/M2
0.0,0.0,ARBETARGATAN 15:KUNGSHOLMENFRIDHEMSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,10000000,125000,KR/M2
0.0,0.0,LOJTNANTSGATAN 12: LOJTNANTSGATAN 12:OSTERMALM:Sweden,SLUTPRISSEK,7910000,86923,KR/M2
0.0,0.0,HAGERSTENSVAGEN 122: HAGERSTENSVAGEN 122:ASPUDDEN:Sweden,SLUTPRISSEK,3050000,64211,KR/M2
0.0,0.0,VANSKAPSVAGEN 47:STORAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3430000,72979,KR/M2
0.0,0.0,NORRTULLSGATAN 36:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3900000,79592,KR/M2
0.0,0.0,ATTERBOMSVAGEN38:KUNGSHOLMEN-FREDHALL:STOCKHOLM:Sweden,SLUTPRISSEK,4075000,65726,KR/M2
0.0,0.0,LUNTMAKARGATAN 95:VASASTAN/NORRMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3350000,104688,KR/M2
0.0,0.0,KRISTINEHAMNSGATAN 91:FARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3100000,28704,KR/M2
0.0,0.0,BECKOMBERGAVAGEN 218:STOCKHOLM:79 M2   3 RUM:Sweden,SLUTPRISSEK,3700000,46835,KR/M2
0.0,0.0,FOLKUNGAGATAN 114:SOFIA:STOCKHOLM:Sweden,SLUTPRISSEK,4300000,82692,KR/M2
0.0,0.0,ANDERS REIMERS VAG 11: ANDERS REIMERS VAG 11:REIMERSHOLME:Sweden,SLUTPRISSEK,4530000,94375,KR/M2
0.0,0.0,SJOVIKSBACKEN 2:LILJEHOLMSKAJEN:STOCKHOLM:Sweden,SLUTPRISSEK,4525000,63287,KR/M2
0.0,0.0,VASASTAN-BIRKASTAN:STOCKHOLM:53 M2   2 RUM:Sweden,SLUTPRISSEK,6750000,127358,KR/M2
0.0,0.0,ULLVIDEVAGEN 63A:VALLINGBY-VINSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2015000,28380,KR/M2
0.0,0.0,VAXTORPSGRAND 6:ALVSJO/OSTBERGAHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,1700000,23944,KR/M2
0.0,0.0,HOLMINGEGRAND 7:SPANGA-SPANGAKYRKA:STOCKHOLM:Sweden,SLUTPRISSEK,1795000,21497,KR/M2
0.0,0.0,RADMANSGATAN 39B : RADMANSGATAN 39B :VASASTAN:Sweden,SLUTPRISSEK,9000000,91837,KR/M2
0.0,0.0,HANSTAVAGEN 92:KISTAGARD:STOCKHOLM:Sweden,SLUTPRISSEK,2550000,34694,KR/M2
0.0,0.0,UPPLANDSGATAN 34: UPPLANDSGATAN 34:VASASTAN-ODENPLAN:Sweden,SLUTPRISSEK,7400000,86047,KR/M2
0.0,0.0,RACKSTAVAGEN 80:VALLINGBY-RACKSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2350000,30719,KR/M2
0.0,0.0,FILIPSTADSBACKEN 22: FILIPSTADSBACKEN 22:FARSTA:Sweden,SLUTPRISSEK,2050000,29496,KR/M2
0.0,0.0,SOFIELUNDSVAGEN 23:BLASUT:STOCKHOLM:Sweden,SLUTPRISSEK,3100000,74699,KR/M2
0.0,0.0,MARIA PRASTGARDSGATA 27: MARIA PRASTGARDSGATA 27:SODERMALM:Sweden,SLUTPRISSEK,7150000,85119,KR/M2
0.0,0.0,HELGALUNDEN 9:STOCKHOLM:75 M2   3 RUM:Sweden,SLUTPRISSEK,5250000,70000,KR/M2
0.0,0.0,MOSSEBERGSVAGEN 32: MOSSEBERGSVAGEN 32:TRANEBERG:Sweden,SLUTPRISSEK,5230000,63012,KR/M2
0.0,0.0,THUNBERGSGATAN 20:JOHANNESHOV/SKARMARBRINK:STOCKHOLM:Sweden,SLUTPRISSEK,2615000,63780,KR/M2
0.0,0.0,HORNSBERGS STRAND 43:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,6800000,82927,KR/M2
0.0,0.0,HORNSBERGS STRAND 65: HORNSBERGS STRAND 65:KUNGSHOLMEN:Sweden,SLUTPRISSEK,8950000,92746,KR/M2
0.0,0.0,VINDRAGARVAGEN 4:SODERMALM/REIMERSHOLME:STOCKHOLM:Sweden,SLUTPRISSEK,3595000,85595,KR/M2
0.0,0.0,BIRGER SJOBERGS VAG 3: BIRGER SJOBERGS VAG 3:FREDHALL:Sweden,SLUTPRISSEK,5650000,76351,KR/M2
0.0,0.0,JAMTLANDSGATAN 97:VALLINGBY-RACKSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2900000,44615,KR/M2
0.0,0.0,FRUANGSTORGET 3:FRUANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2150000,71667,KR/M2
0.0,0.0,SANKT GORANSGATAN 146:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,5000000,64103,KR/M2
0.0,0.0,BATTRINGSVAGEN 4:RACKSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3150000,31343,KR/M2
0.0,0.0,ESSINGERINGEN 70:STORAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2600000,76471,KR/M2
0.0,0.0,JENNY LINDS GATA 12:FRUANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2425000,55114,KR/M2
0.0,0.0,HJULSTAVAGEN 88:SPANGA-RINKEBY:STOCKHOLM:Sweden,SLUTPRISSEK,1495000,38333,KR/M2
